pg_txn_id,merchant_id,order_id,payment_method,card_network,settlement_id,settled_at,gross_amount,fee,tax,net_amount,error_code,status
pay_d2d9ec5a4cbf42,MID_RAZOR_991,ORD-2026-4076,CREDIT_CARD,Visa,setl_511d796b16,2026-04-15 01:20:00,17522.42,411.78,74.12,17036.52,,SETTLED
pay_5975dd97491c4e,MID_RAZOR_991,ORD-2026-4077,DEBIT_CARD,Mastercard,setl_6c7e2876ac,2026-04-15 01:25:00,10103.78,237.44,42.74,9823.6,,SETTLED
pay_bc4ca03e460a43,MID_RAZOR_991,ORD-2026-4078,DEBIT_CARD,Mastercard,setl_9c97cc607d,2026-04-15 01:30:00,3193.13,75.04,13.51,3104.58,,SETTLED
pay_9790168b29684e,MID_RAZOR_991,ORD-2026-4079,DEBIT_CARD,Mastercard,setl_dfeb6a8916,2026-04-15 01:35:00,3794.69,89.18,16.05,3689.46,,SETTLED
pay_e8610555bba241,MID_RAZOR_991,ORD-2026-4080,CREDIT_CARD,Mastercard,setl_174b1e9517,2026-04-15 01:40:00,17123.4,402.4,72.43,16648.57,,SETTLED
pay_32f3a6f822884e,MID_RAZOR_991,ORD-2026-4081,DEBIT_CARD,Mastercard,setl_f0dd8b2e9b,2026-04-15 01:45:00,3778.23,88.79,15.98,3673.46,,SETTLED
pay_5d27970f5f5249,MID_RAZOR_991,ORD-2026-4082,DEBIT_CARD,Mastercard,setl_90edddbe3f,2026-04-15 01:50:00,2506.9,58.91,10.6,2437.39,,SETTLED
pay_8a885c4a2fd444,MID_RAZOR_991,ORD-2026-4083,DEBIT_CARD,Visa,setl_aa63b21f1a,2026-04-15 01:55:00,5684.35,133.58,24.04,5526.73,,SETTLED
pay_f03dbc16930d48,MID_RAZOR_991,ORD-2026-4084,DEBIT_CARD,Visa,setl_867ee6d71e,2026-04-15 02:00:00,16282.12,382.63,68.87,15830.62,,SETTLED
pay_c541aaafe9cf4d,MID_RAZOR_991,ORD-2026-4085,CREDIT_CARD,Visa,setl_e471b216a6,2026-04-15 02:05:00,5103.04,119.92,21.59,4961.53,,SETTLED
pay_2ff4f9f2b9fb41,MID_RAZOR_991,ORD-2026-4086,CREDIT_CARD,Visa,setl_d1fb4661d6,2026-04-15 02:10:00,7498.62,176.22,31.72,7290.68,,SETTLED
pay_7c25a8905fa74c,MID_RAZOR_991,ORD-2026-4087,DEBIT_CARD,Visa,setl_575d94bf8d,2026-04-15 02:15:00,5872.02,137.99,24.84,5709.19,,SETTLED
pay_2ef6373cca4341,MID_RAZOR_991,ORD-2026-4088,DEBIT_CARD,Visa,setl_2c753accb6,2026-04-15 02:20:00,10075.71,236.78,42.62,9796.31,,SETTLED
pay_e7c43fda07d64e,MID_RAZOR_991,ORD-2026-4089,CREDIT_CARD,Mastercard,setl_6f17423be8,2026-04-15 02:25:00,2572.36,60.45,10.88,2501.03,,SETTLED
pay_bd6e46c74c0d45,MID_RAZOR_991,ORD-2026-4090,DEBIT_CARD,Mastercard,setl_6574769017,2026-04-15 02:30:00,14985.95,352.17,63.39,14570.39,,SETTLED
pay_70bd44eb63d04d,MID_RAZOR_991,ORD-2026-4091,DEBIT_CARD,Mastercard,setl_82afc1ba46,2026-04-15 02:35:00,19251.85,452.42,81.44,18717.99,,SETTLED
pay_0509bdb29e1b44,MID_RAZOR_991,ORD-2026-4092,DEBIT_CARD,Visa,setl_a2f3be66a6,2026-04-15 02:40:00,12888.47,302.88,54.52,12531.07,,SETTLED
pay_aa16070281b94a,MID_RAZOR_991,ORD-2026-4093,CREDIT_CARD,Mastercard,setl_7b04f310a0,2026-04-15 02:45:00,4458.11,104.77,18.86,4334.48,,SETTLED
pay_64bc03a1055543,MID_RAZOR_991,ORD-2026-4094,DEBIT_CARD,Mastercard,setl_bc352b5ced,2026-04-15 02:50:00,3610.55,84.85,15.27,3510.43,,SETTLED
pay_55f2b0e5043e49,MID_RAZOR_991,ORD-2026-4095,CREDIT_CARD,Mastercard,setl_a2ec9bbc05,2026-04-15 02:55:00,3683.44,86.56,15.58,3581.3,,SETTLED
pay_67a8e47b440540,MID_RAZOR_991,ORD-2026-4096,CREDIT_CARD,Mastercard,setl_c903f6bbce,2026-04-15 03:00:00,15378.4,361.39,65.05,14951.96,,SETTLED
pay_807139c4c4c146,MID_RAZOR_991,ORD-2026-4097,CREDIT_CARD,Mastercard,setl_1c99e87fc3,2026-04-15 03:05:00,5341.48,125.52,22.59,5193.37,,SETTLED
pay_1bc80623d3194d,MID_RAZOR_991,ORD-2026-4098,DEBIT_CARD,Visa,setl_4796647e8c,2026-04-15 03:10:00,15382.67,361.49,65.07,14956.11,,SETTLED
pay_c6d16a7bf6fc4f,MID_RAZOR_991,ORD-2026-4099,CREDIT_CARD,Visa,setl_af3a0ab0fa,2026-04-15 03:15:00,11848.84,278.45,50.12,11520.27,,SETTLED
pay_992cd41c66cc46,MID_RAZOR_991,ORD-2026-4100,DEBIT_CARD,Visa,setl_f209f8c51f,2026-04-15 03:20:00,7515.08,176.6,31.79,7306.69,,SETTLED
pay_ba60541510e046,MID_RAZOR_991,ORD-2026-4101,CREDIT_CARD,Visa,setl_ef42443b99,2026-04-15 03:25:00,15672.37,368.3,66.29,15237.78,,SETTLED
pay_0ac80686198546,MID_RAZOR_991,ORD-2026-4102,CREDIT_CARD,Visa,setl_6c5119895c,2026-04-15 03:30:00,3671.17,86.27,15.53,3569.37,,SETTLED
pay_89d0724543b24a,MID_RAZOR_991,ORD-2026-4103,CREDIT_CARD,Visa,setl_7b86e2ee37,2026-04-15 03:35:00,5864.13,137.81,24.81,5701.51,,SETTLED
pay_e7b6ff4915f841,MID_RAZOR_991,ORD-2026-4104,CREDIT_CARD,Mastercard,setl_bf00b49c27,2026-04-15 03:40:00,12500.14,293.75,52.88,12153.51,,SETTLED
pay_cd3628cb195141,MID_RAZOR_991,ORD-2026-4105,DEBIT_CARD,Visa,setl_7d33df8184,2026-04-15 03:45:00,17899.43,420.64,75.72,17403.07,,SETTLED
pay_ed88a1521bfd46,MID_RAZOR_991,ORD-2026-4106,CREDIT_CARD,Visa,setl_4b565fc392,2026-04-15 03:50:00,9571.99,224.94,40.49,9306.56,,SETTLED
pay_73fbeae69e6f41,MID_RAZOR_991,ORD-2026-4107,CREDIT_CARD,Mastercard,setl_28038717b7,2026-04-15 03:55:00,10465.85,245.95,44.27,10175.63,,SETTLED
pay_2d5ab5b5ac6d49,MID_RAZOR_991,ORD-2026-4108,DEBIT_CARD,Visa,setl_393ce90118,2026-04-15 04:00:00,14963.6,351.64,63.3,14548.66,,SETTLED
pay_95ffef041f014c,MID_RAZOR_991,ORD-2026-4109,DEBIT_CARD,Mastercard,setl_7dea5c814f,2026-04-15 04:05:00,16888.9,396.89,71.44,16420.57,,SETTLED
pay_2a1d5680b9d74a,MID_RAZOR_991,ORD-2026-4110,DEBIT_CARD,Visa,setl_2592f59ef3,2026-04-15 04:10:00,2667.0,62.67,11.28,2593.05,,SETTLED
pay_54e674444eae43,MID_RAZOR_991,ORD-2026-4111,CREDIT_CARD,Mastercard,setl_8469a68c7e,2026-04-15 04:15:00,5073.13,119.22,21.46,4932.45,,SETTLED
pay_1155dcea1fbd40,MID_RAZOR_991,ORD-2026-4112,DEBIT_CARD,Mastercard,setl_534db8ae08,2026-04-15 04:20:00,15185.12,356.85,64.23,14764.04,,SETTLED
pay_182ab09ba9484d,MID_RAZOR_991,ORD-2026-4113,DEBIT_CARD,Mastercard,setl_de64d3b8cf,2026-04-15 04:25:00,16240.95,381.66,68.7,15790.59,,SETTLED
pay_70c1308eaba141,MID_RAZOR_991,ORD-2026-4114,CREDIT_CARD,Mastercard,setl_d82a453162,2026-04-15 04:30:00,10344.96,243.11,43.76,10058.09,,SETTLED
pay_f9cda456a3214f,MID_RAZOR_991,ORD-2026-4115,DEBIT_CARD,Visa,setl_d4bb22666f,2026-04-15 04:35:00,6658.72,156.48,28.17,6474.07,,SETTLED
pay_221c401691dd4a,MID_RAZOR_991,ORD-2026-4116,CREDIT_CARD,Visa,setl_4d003f0ace,2026-04-15 04:40:00,19580.97,460.15,82.83,19037.99,,SETTLED
pay_e2c19ff81c1e44,MID_RAZOR_991,ORD-2026-4117,DEBIT_CARD,Mastercard,setl_86792980ea,2026-04-15 04:45:00,13154.8,309.14,55.65,12790.01,,SETTLED
pay_d9f14ed604a240,MID_RAZOR_991,ORD-2026-4118,CREDIT_CARD,Mastercard,setl_2a36f47b26,2026-04-15 04:50:00,2906.33,68.3,12.29,2825.74,,SETTLED
pay_6c034d8e333742,MID_RAZOR_991,ORD-2026-4119,CREDIT_CARD,Mastercard,setl_a76ea116fb,2026-04-15 04:55:00,17004.9,399.62,71.93,16533.35,,SETTLED
pay_3c8ddf86bf254a,MID_RAZOR_991,ORD-2026-4120,DEBIT_CARD,Visa,setl_b233d1feff,2026-04-15 05:00:00,11177.51,262.67,47.28,10867.56,,SETTLED
pay_107d6f497e844d,MID_RAZOR_991,ORD-2026-4121,CREDIT_CARD,Mastercard,setl_36fba3de42,2026-04-15 05:05:00,4110.83,96.6,17.39,3996.84,,SETTLED
pay_c600e6961c574c,MID_RAZOR_991,ORD-2026-4122,DEBIT_CARD,Visa,setl_25f112326b,2026-04-15 05:10:00,5374.85,126.31,22.74,5225.8,,SETTLED
pay_e596978feb4948,MID_RAZOR_991,ORD-2026-4123,CREDIT_CARD,Visa,setl_d4ac6a43bf,2026-04-15 05:15:00,15382.65,361.49,65.07,14956.09,,SETTLED
pay_83b376b315424e,MID_RAZOR_991,ORD-2026-4124,DEBIT_CARD,Visa,setl_ac64c17192,2026-04-15 05:20:00,18247.92,428.83,77.19,17741.9,,SETTLED
pay_296af585fafe49,MID_RAZOR_991,ORD-2026-4125,CREDIT_CARD,Mastercard,setl_2bec8b1107,2026-04-15 05:25:00,2371.18,55.72,10.03,2305.43,,SETTLED
pay_d885ae9565ec4e,MID_RAZOR_991,ORD-2026-4126,DEBIT_CARD,Visa,setl_99c0349332,2026-04-15 05:30:00,15387.98,361.62,65.09,14961.27,,SETTLED
pay_88b4a90787da45,MID_RAZOR_991,ORD-2026-4127,CREDIT_CARD,Visa,setl_0d5933ea37,2026-04-15 05:35:00,13019.36,305.95,55.07,12658.34,,SETTLED
pay_cf0f7eb1ee0544,MID_RAZOR_991,ORD-2026-4128,DEBIT_CARD,Visa,setl_9d72ef0869,2026-04-15 05:40:00,4144.0,97.38,17.53,4029.09,,SETTLED
pay_2d9decccf11241,MID_RAZOR_991,ORD-2026-4129,CREDIT_CARD,Mastercard,setl_9afe316a23,2026-04-15 05:45:00,16767.2,394.03,70.93,16302.24,,SETTLED
pay_8559d2d30f1945,MID_RAZOR_991,ORD-2026-4130,DEBIT_CARD,Mastercard,setl_80521a94e0,2026-04-15 05:50:00,15358.96,360.94,64.97,14933.05,,SETTLED
pay_5005f6aa60644a,MID_RAZOR_991,ORD-2026-4131,CREDIT_CARD,Mastercard,setl_890bcaf7c8,2026-04-15 05:55:00,8987.68,211.21,38.02,8738.45,,SETTLED
pay_dd3eca1d585749,MID_RAZOR_991,ORD-2026-4132,CREDIT_CARD,Mastercard,setl_661c7e0833,2026-04-15 06:00:00,18970.45,445.81,80.25,18444.39,,SETTLED
pay_c43971f7af4144,MID_RAZOR_991,ORD-2026-4133,DEBIT_CARD,Mastercard,setl_927801c591,2026-04-15 06:05:00,6408.99,150.61,27.11,6231.27,,SETTLED
pay_5e5a07d772404e,MID_RAZOR_991,ORD-2026-4134,CREDIT_CARD,Visa,setl_e1fc435026,2026-04-15 06:10:00,6482.74,152.34,27.42,6302.98,,SETTLED
pay_178dd9b8c4b343,MID_RAZOR_991,ORD-2026-4135,CREDIT_CARD,Mastercard,setl_b60c37df20,2026-04-15 06:15:00,18732.24,440.21,79.24,18212.79,,SETTLED
pay_c04225084ed64d,MID_RAZOR_991,ORD-2026-4136,DEBIT_CARD,Visa,setl_6942884eae,2026-04-15 06:20:00,14497.45,340.69,61.32,14095.44,,SETTLED
pay_768656b8cbe745,MID_RAZOR_991,ORD-2026-4137,DEBIT_CARD,Mastercard,setl_8161264bcf,2026-04-15 06:25:00,4701.46,110.48,19.89,4571.09,,SETTLED
pay_1c46d40062e04b,MID_RAZOR_991,ORD-2026-4138,CREDIT_CARD,Visa,setl_dd2ef7d5be,2026-04-15 06:30:00,3231.44,75.94,13.67,3141.83,,SETTLED
pay_ad41b884f1e64a,MID_RAZOR_991,ORD-2026-4139,DEBIT_CARD,Mastercard,setl_c6a14f2961,2026-04-15 06:35:00,9400.08,220.9,39.76,9139.42,,SETTLED
pay_c26a7ded2a6442,MID_RAZOR_991,ORD-2026-4140,DEBIT_CARD,Mastercard,setl_3341bd21ec,2026-04-15 06:40:00,7100.9,166.87,30.04,6903.99,,SETTLED
pay_69213d116e4044,MID_RAZOR_991,ORD-2026-4141,CREDIT_CARD,Visa,setl_b8802f1893,2026-04-15 06:45:00,14890.05,349.92,62.99,14477.14,,SETTLED
pay_db777530debf45,MID_RAZOR_991,ORD-2026-4142,CREDIT_CARD,Visa,setl_9b8b656d4d,2026-04-15 06:50:00,16582.04,389.68,70.14,16122.22,,SETTLED
pay_676dc0bc86ed49,MID_RAZOR_991,ORD-2026-4143,CREDIT_CARD,Visa,setl_05f513fcf6,2026-04-15 06:55:00,11240.1,264.14,47.55,10928.41,,SETTLED
pay_5c6b34acf45241,MID_RAZOR_991,ORD-2026-4144,CREDIT_CARD,Visa,setl_8b08f156e2,2026-04-15 07:00:00,2606.25,61.25,11.03,2533.97,,SETTLED
pay_7a8cce411b9742,MID_RAZOR_991,ORD-2026-4145,DEBIT_CARD,Visa,setl_5dabd7178d,2026-04-15 07:05:00,14398.89,338.37,60.91,13999.61,,SETTLED
pay_d242310def5f48,MID_RAZOR_991,ORD-2026-4146,DEBIT_CARD,Mastercard,setl_992eb5f007,2026-04-15 07:10:00,13469.12,316.52,56.97,13095.63,,SETTLED
pay_c703d82a544f40,MID_RAZOR_991,ORD-2026-4147,CREDIT_CARD,Visa,setl_ddd80b48c5,2026-04-15 07:15:00,8199.93,192.7,34.69,7972.54,,SETTLED
pay_310b320c476445,MID_RAZOR_991,ORD-2026-4148,CREDIT_CARD,Visa,setl_70c46456ed,2026-04-15 07:20:00,4870.47,114.46,20.6,4735.41,,SETTLED
pay_010d5b4cf45d49,MID_RAZOR_991,ORD-2026-4149,DEBIT_CARD,Mastercard,setl_ff1a8a2187,2026-04-15 07:25:00,3929.29,92.34,16.62,3820.33,,SETTLED
pay_e235f4840c4745,MID_RAZOR_991,ORD-2026-4150,CREDIT_CARD,Visa,setl_1e7c196eba,2026-04-15 07:30:00,16153.43,379.61,68.33,15705.49,,SETTLED
pay_6f33c1ce5b594c,MID_RAZOR_991,ORD-2026-4151,DEBIT_CARD,Mastercard,setl_a1d0ad8dd9,2026-04-15 07:35:00,4059.6,95.4,17.17,3947.03,,SETTLED
pay_79756d441abf47,MID_RAZOR_991,ORD-2026-4152,CREDIT_CARD,Mastercard,setl_ace686b559,2026-04-15 07:40:00,5943.14,139.66,25.14,5778.34,,SETTLED
pay_8c1c71c0ea2642,MID_RAZOR_991,ORD-2026-4153,CREDIT_CARD,Visa,setl_1c30a5bb08,2026-04-15 07:45:00,3534.55,83.06,14.95,3436.54,,SETTLED
pay_3700d50bf3b54f,MID_RAZOR_991,ORD-2026-4154,CREDIT_CARD,Visa,setl_5d42cbe0ae,2026-04-15 07:50:00,2533.24,59.53,10.72,2462.99,,SETTLED
pay_d181aa91dff54e,MID_RAZOR_991,ORD-2026-4155,DEBIT_CARD,Visa,setl_47ef743046,2026-04-15 07:55:00,3235.59,76.04,13.69,3145.86,,SETTLED
pay_362ea67c99624e,MID_RAZOR_991,ORD-2026-4156,DEBIT_CARD,Mastercard,setl_4a7e7828e3,2026-04-15 08:00:00,19037.07,447.37,80.53,18509.17,,SETTLED
pay_7f724d5b52e24c,MID_RAZOR_991,ORD-2026-4157,DEBIT_CARD,Mastercard,setl_3f59dab03d,2026-04-15 08:05:00,9834.07,231.1,41.6,9561.37,,SETTLED
pay_1c5e8768935e43,MID_RAZOR_991,ORD-2026-4158,DEBIT_CARD,Visa,setl_6cb55001d7,2026-04-15 08:10:00,15057.31,353.85,63.69,14639.77,,SETTLED
pay_ba1e771fcd4c40,MID_RAZOR_991,ORD-2026-4159,DEBIT_CARD,Mastercard,setl_b35ebc38d4,2026-04-15 08:15:00,9541.31,224.22,40.36,9276.73,,SETTLED
pay_edceca11012147,MID_RAZOR_991,ORD-2026-4160,CREDIT_CARD,Visa,setl_8d95f4f65e,2026-04-15 08:20:00,3927.28,92.29,16.61,3818.38,,SETTLED
pay_5588687f11af40,MID_RAZOR_991,ORD-2026-4161,DEBIT_CARD,Mastercard,setl_e64369bafd,2026-04-15 08:25:00,10985.97,258.17,46.47,10681.33,,SETTLED
pay_df8c02a88f1b4e,MID_RAZOR_991,ORD-2026-4162,CREDIT_CARD,Mastercard,setl_cf5613df97,2026-04-15 08:30:00,6670.51,156.76,28.22,6485.53,,SETTLED
pay_bce711ab8bd64e,MID_RAZOR_991,ORD-2026-4163,DEBIT_CARD,Visa,setl_3cb3d8999b,2026-04-15 08:35:00,19985.12,469.65,84.54,19430.93,,SETTLED
pay_1e515c69e6494c,MID_RAZOR_991,ORD-2026-4164,CREDIT_CARD,Visa,setl_0fbab3a5a8,2026-04-15 08:40:00,15490.16,364.02,65.52,15060.62,,SETTLED
pay_050234ef586642,MID_RAZOR_991,ORD-2026-4165,DEBIT_CARD,Mastercard,setl_0f281401c0,2026-04-15 08:45:00,19763.58,464.44,83.6,19215.54,,SETTLED
pay_29a1560f88284f,MID_RAZOR_991,ORD-2026-4166,DEBIT_CARD,Visa,setl_18bb78ea9f,2026-04-15 08:50:00,18829.05,442.48,79.65,18306.92,,SETTLED
pay_bdd560ca308a40,MID_RAZOR_991,ORD-2026-4167,CREDIT_CARD,Mastercard,setl_4b6f017788,2026-04-15 08:55:00,19215.07,451.55,81.28,18682.24,,SETTLED
pay_40614d97da4f4d,MID_RAZOR_991,ORD-2026-4168,DEBIT_CARD,Mastercard,setl_d7ff4b8fe3,2026-04-15 09:00:00,16221.92,381.22,68.62,15772.08,,SETTLED
pay_17e7332a08a44f,MID_RAZOR_991,ORD-2026-4169,CREDIT_CARD,Visa,setl_5b11df4e60,2026-04-15 09:05:00,13923.05,327.19,58.89,13536.97,,SETTLED
pay_72175027558a42,MID_RAZOR_991,ORD-2026-4170,CREDIT_CARD,Mastercard,setl_4fe004ab8a,2026-04-15 09:10:00,2656.99,62.44,11.24,2583.31,,SETTLED
pay_1f309e243f584a,MID_RAZOR_991,ORD-2026-4171,DEBIT_CARD,Visa,setl_1dc615c9b7,2026-04-15 09:15:00,19881.59,467.22,84.1,19330.27,,SETTLED
pay_168b223399004d,MID_RAZOR_991,ORD-2026-4172,DEBIT_CARD,Mastercard,setl_e5e4580ce8,2026-04-15 09:20:00,16610.51,390.35,70.26,16149.9,,SETTLED
pay_5a1eec8033804d,MID_RAZOR_991,ORD-2026-4173,DEBIT_CARD,Visa,setl_123c7f2c91,2026-04-15 09:25:00,17816.69,418.69,75.36,17322.64,,SETTLED
pay_9c3985b7f82340,MID_RAZOR_991,ORD-2026-4174,CREDIT_CARD,Mastercard,setl_79a13d90b4,2026-04-15 09:30:00,3563.85,83.75,15.07,3465.03,,SETTLED
pay_3ae47508f1164a,MID_RAZOR_991,ORD-2026-4175,DEBIT_CARD,Mastercard,setl_5cdb06f4fe,2026-04-15 09:35:00,6622.0,155.62,28.01,6438.37,,SETTLED
pay_294478e8f12043,MID_RAZOR_991,ORD-2026-4176,DEBIT_CARD,Visa,setl_35802e1696,2026-04-15 09:40:00,16418.54,385.84,69.45,15963.25,,SETTLED
pay_4ed1d97f37f847,MID_RAZOR_991,ORD-2026-4177,DEBIT_CARD,Visa,setl_2e8bed92e3,2026-04-15 09:45:00,15933.98,374.45,67.4,15492.13,,SETTLED
pay_b380f5b41a864a,MID_RAZOR_991,ORD-2026-4178,CREDIT_CARD,Mastercard,setl_de7aada9b5,2026-04-15 09:50:00,10344.79,243.1,43.76,10057.93,,SETTLED
pay_94b12e474b8b4f,MID_RAZOR_991,ORD-2026-4179,DEBIT_CARD,Visa,setl_685d450021,2026-04-15 09:55:00,6056.25,142.32,25.62,5888.31,,SETTLED
pay_4936a2a048e14f,MID_RAZOR_991,ORD-2026-4180,CREDIT_CARD,Mastercard,setl_c42e08397f,2026-04-15 10:00:00,11508.23,270.44,48.68,11189.11,,SETTLED
pay_6d0f3ed47c3a4b,MID_RAZOR_991,ORD-2026-4181,CREDIT_CARD,Visa,setl_96460054b3,2026-04-15 10:05:00,19875.3,467.07,84.07,19324.16,,SETTLED
pay_b05f01ba97b742,MID_RAZOR_991,ORD-2026-4182,CREDIT_CARD,Visa,setl_724bedf202,2026-04-15 10:10:00,16698.06,392.4,70.63,16235.03,,SETTLED
pay_bd1938efd9cc4e,MID_RAZOR_991,ORD-2026-4183,DEBIT_CARD,Visa,setl_fefeeeeb80,2026-04-15 10:15:00,7598.04,178.55,32.14,7387.35,,SETTLED
pay_2ed9e2931e2943,MID_RAZOR_991,ORD-2026-4184,CREDIT_CARD,Mastercard,setl_0a58d47e96,2026-04-15 10:20:00,4132.35,97.11,17.48,4017.76,,SETTLED
pay_cd84c7edee974f,MID_RAZOR_991,ORD-2026-4185,DEBIT_CARD,Visa,setl_3f2afdc1f1,2026-04-15 10:25:00,2075.44,48.77,8.78,2017.89,,SETTLED
pay_94aca009eb4046,MID_RAZOR_991,ORD-2026-4186,DEBIT_CARD,Visa,setl_082f5d0953,2026-04-15 10:30:00,2951.68,69.36,12.48,2869.84,,SETTLED
pay_cf1a48353bca45,MID_RAZOR_991,ORD-2026-4187,CREDIT_CARD,Visa,setl_39cf413a3d,2026-04-15 10:35:00,3890.62,91.43,16.46,3782.73,,SETTLED
pay_faed58afcaf741,MID_RAZOR_991,ORD-2026-4188,CREDIT_CARD,Visa,setl_08ec4cd388,2026-04-15 10:40:00,16536.58,388.61,69.95,16078.02,,SETTLED
pay_a99c7d967f9c46,MID_RAZOR_991,ORD-2026-4189,DEBIT_CARD,Mastercard,setl_99fa7158d1,2026-04-15 10:45:00,16639.24,391.02,70.38,16177.84,,SETTLED
pay_761401ac5a7f4c,MID_RAZOR_991,ORD-2026-4190,CREDIT_CARD,Mastercard,setl_7ff98de84a,2026-04-15 10:50:00,12614.49,296.44,53.36,12264.69,,SETTLED
pay_80454309e4c64d,MID_RAZOR_991,ORD-2026-4191,CREDIT_CARD,Mastercard,setl_71f74838fa,2026-04-15 10:55:00,17923.27,421.2,75.82,17426.25,,SETTLED
pay_50a7251e5aeb44,MID_RAZOR_991,ORD-2026-4192,CREDIT_CARD,Mastercard,setl_f4f8e5b2b0,2026-04-15 11:00:00,14991.65,352.3,63.41,14575.94,,SETTLED
pay_a864077ce2e64f,MID_RAZOR_991,ORD-2026-4193,DEBIT_CARD,Visa,setl_a15df36031,2026-04-15 11:05:00,16786.56,394.48,71.01,16321.07,,SETTLED
pay_2611b81a66c148,MID_RAZOR_991,ORD-2026-4194,CREDIT_CARD,Visa,setl_26f058358b,2026-04-15 11:10:00,3386.74,79.59,14.33,3292.82,,SETTLED
pay_628c6b53b0c24b,MID_RAZOR_991,ORD-2026-4195,CREDIT_CARD,Visa,setl_6559d51e3f,2026-04-15 11:15:00,14711.04,345.71,62.23,14303.1,,SETTLED
pay_a399ae09f7a247,MID_RAZOR_991,ORD-2026-4196,DEBIT_CARD,Visa,setl_f2d06190ee,2026-04-15 11:20:00,11406.55,268.05,48.25,11090.25,,SETTLED
pay_43e88718317245,MID_RAZOR_991,ORD-2026-4197,DEBIT_CARD,Visa,setl_feb3816e7b,2026-04-15 11:25:00,12777.4,300.27,54.05,12423.08,,SETTLED
pay_da16c388f7f64f,MID_RAZOR_991,ORD-2026-4198,CREDIT_CARD,Visa,setl_a26a5fd52a,2026-04-15 11:30:00,19018.88,446.94,80.45,18491.49,,SETTLED
pay_5ae93d55851f46,MID_RAZOR_991,ORD-2026-4199,CREDIT_CARD,Visa,setl_274fda1752,2026-04-15 11:35:00,16025.55,376.6,67.79,15581.16,,SETTLED
pay_8e2ccf518e9042,MID_RAZOR_991,ORD-2026-4200,DEBIT_CARD,Visa,setl_209b5db781,2026-04-15 11:40:00,6523.66,153.31,27.6,6342.75,,SETTLED
pay_98c3982be7d547,MID_RAZOR_991,ORD-2026-4201,DEBIT_CARD,Mastercard,setl_d3cff250ce,2026-04-15 11:45:00,17075.02,401.26,72.23,16601.53,,SETTLED
pay_8cc6113dd0744f,MID_RAZOR_991,ORD-2026-4202,CREDIT_CARD,Mastercard,setl_43ddbaf7b2,2026-04-15 11:50:00,18194.07,427.56,76.96,17689.55,,SETTLED
pay_446f03fdae2945,MID_RAZOR_991,ORD-2026-4203,CREDIT_CARD,Mastercard,setl_f520443878,2026-04-15 11:55:00,14127.26,331.99,59.76,13735.51,,SETTLED
pay_9a5fbb5722c944,MID_RAZOR_991,ORD-2026-4204,CREDIT_CARD,Mastercard,setl_52acc2084b,2026-04-15 12:00:00,2265.15,53.23,9.58,2202.34,,SETTLED
pay_02e61a917aaf48,MID_RAZOR_991,ORD-2026-4205,CREDIT_CARD,Visa,setl_915b291ec3,2026-04-15 12:05:00,5839.17,137.22,24.7,5677.25,,SETTLED
pay_e32c76ca542b41,MID_RAZOR_991,ORD-2026-4206,CREDIT_CARD,Mastercard,setl_b0518d0c48,2026-04-15 12:10:00,9032.66,212.27,38.21,8782.18,,SETTLED
pay_65ba7219d3bd4f,MID_RAZOR_991,ORD-2026-4207,DEBIT_CARD,Mastercard,setl_2768e10647,2026-04-15 12:15:00,17244.49,405.25,72.94,16766.3,,SETTLED
pay_c52a6584560049,MID_RAZOR_991,ORD-2026-4208,DEBIT_CARD,Mastercard,setl_ed97a75901,2026-04-15 12:20:00,16415.25,385.76,69.44,15960.05,,SETTLED
pay_d9e0c05c268348,MID_RAZOR_991,ORD-2026-4209,CREDIT_CARD,Visa,setl_413837c323,2026-04-15 12:25:00,6426.34,151.02,27.18,6248.14,,SETTLED
pay_5d5c125a30ae4d,MID_RAZOR_991,ORD-2026-4210,DEBIT_CARD,Mastercard,setl_e12cfbc1d0,2026-04-15 12:30:00,2988.54,70.23,12.64,2905.67,,SETTLED
pay_8f6cc0033be249,MID_RAZOR_991,ORD-2026-4211,CREDIT_CARD,Visa,setl_bf7035f967,2026-04-15 12:35:00,8991.11,211.29,38.03,8741.79,,SETTLED
pay_5a3122bfba5841,MID_RAZOR_991,ORD-2026-4212,CREDIT_CARD,Visa,setl_b05504613a,2026-04-15 12:40:00,8551.62,200.96,36.17,8314.49,,SETTLED
pay_55f7cac757464a,MID_RAZOR_991,ORD-2026-4213,CREDIT_CARD,Visa,setl_1322927f9a,2026-04-15 12:45:00,14650.69,344.29,61.97,14244.43,,SETTLED
pay_cf59f0f6f47d46,MID_RAZOR_991,ORD-2026-4214,CREDIT_CARD,Visa,setl_37aaa192ac,2026-04-15 12:50:00,7194.05,169.06,30.43,6994.56,,SETTLED
pay_828378a88d7849,MID_RAZOR_991,ORD-2026-4215,CREDIT_CARD,Mastercard,setl_47c95bd4a9,2026-04-15 12:55:00,2183.94,51.32,9.24,2123.38,,SETTLED
pay_73a772f8ce244c,MID_RAZOR_991,ORD-2026-4216,CREDIT_CARD,Visa,setl_60c013df8b,2026-04-15 13:00:00,16652.85,391.34,70.44,16191.07,,SETTLED
pay_25bafa5ae2d54a,MID_RAZOR_991,ORD-2026-4217,CREDIT_CARD,Mastercard,setl_b6912f5429,2026-04-15 13:05:00,8629.42,202.79,36.5,8390.13,,SETTLED
